opera_id,dcTitle_opera,dcTitle_persona,column,data
70077,"Consolation II, 16voci","Lachenmann, Helmut Friedrich",relazione,compositore
70078,Numbers,"Feldman, Morton",relazione,compositore
70079,Omaggio a Luigi Nono,"Kurtág, György",relazione,compositore
70080,"Il sesto libro de madrigali a 5 voci: Lamento di Arianna, 2sp,ct,tn,bs,bc, n. 1, Libro VI","Monteverdi, Claudio",relazione,compositore
70080,"Il sesto libro de madrigali a 5 voci: Lamento di Arianna, 2sp,ct,tn,bs,bc, n. 1, Libro VI","Rinuccini, Ottavio",relazione,librettista
70081,"Cori di Didone, coro,percuss","Nono, Luigi",relazione,compositore
70082,"Drei Phantasien nach Hölderlin, coro","Hölderlin, Friedrich",relazione,librettista
70082,"Drei Phantasien nach Hölderlin, coro","Ligeti, György",relazione,compositore
70083,"Missa, riduzione per pf4mani","Kurtág, György",relazione,compositore
70083,"Missa, riduzione per pf4mani","Machault, Guillaume de",relazione,autore delle musiche
70084,"Dritter Theil der Clavier-Uebung, 4voci,org, BWV 687","Bach, Johann Sebastian",relazione,compositore
70085,Klavierstück IV,"Stockhausen, Karlheinz",relazione,compositore
70086,"Stimmung, 6voci","Stockhausen, Karlheinz",relazione,compositore
70087,"Klavierstück X, pf","Stockhausen, Karlheinz",relazione,compositore
70088,"Trentatré variazioni sopra un Walzer di Diabelli, pf, op. 120, Do","Beethoven, Ludwig van",relazione,compositore
70089,"First Concerto, fl,percuss","Harrison, Lou",relazione,compositore
70090,"Eleven Echoes of Autumn, vl,fl,cl,pf","Crumb, George",relazione,compositore
70091,Tread on the Trail,"Riley, Terry",relazione,compositore
70092,"For Frank O'Hara, fl,cl,2percuss,pf,vl,vlc","Feldman, Morton",relazione,compositore
70093,"Credo in Us, pf,2percuss,apparecchio radio","Cage, John",relazione,compositore
70094,"Dog Breath Variations, orch da camera","Zappa, Frank",relazione,compositore
70095,"Uncle meat, orch da camera","Zappa, Frank",relazione,compositore
70096,"Routine Investigations, ob,tr,pf,vla,vlc,cb","Feldman, Morton",relazione,compositore
70097,"Concerto, pfprep,orch","Cage, John",relazione,compositore
70098,"Concerto, pf,orch","Ligeti, György",relazione,compositore
70099,"Kontra-Punkte, 10strum","Stockhausen, Karlheinz",relazione,compositore
70100,"E tuttavia..., archi","Bortolotti, Mauro",relazione,compositore
70101,"Come il suono dell'ore il ricordo, 11archi","Di Bari, Marco",relazione,compositore
70102,"Nuovo incontro, vl,archi","Manzoni, Giacomo",relazione,compositore
70103,"Tre notturni resiani, archi,percuss","Zanettovich, Daniele",relazione,compositore
70104,"Nuits d'été à Pausillipe, voce,pf, trascrizione per voce,2mandol,archi","Corghi, Azio",relazione,compositore
70105,Piccola musica notturna,"Dallapiccola, Luigi",relazione,compositore
70106,Atraviesan el aire aves abrasadoras,"Belcastro, Luca",relazione,compositore
70107,"The Elves Accent, fl,cl,vl,vlc,pf","Ingólfsson, Atli",relazione,compositore
70108,"Knabenduett, 2sax sp","Stockhausen, Karlheinz",relazione,compositore
70109,"Guardame guardame, fl,cl,vlc,pf","Zago, Vittorio",relazione,compositore
70110,"Raffigurar Narciso al fonte, 2fl,2cl,pf","Sciarrino, Salvatore",relazione,compositore
70111,"Specchi della memoria, 2fl,2cl,cor,pf","Gentilucci, Armando",relazione,compositore
70112,Un sourire,"Messiaen, Olivier",relazione,compositore
70113,"L'Icône paradoxale, 2voci femm,orch","Grisey, Gérard",relazione,compositore
70114,Gran Septuor avec clarinette concertante,"Petrassi, Goffredo",relazione,compositore
70115,"L'orologio di Acervia, 13strumenti","Clementi, Aldo",relazione,compositore
70116,"Rien de plus, sp,10str","Gentilucci, Armando",relazione,compositore
70117,"Sequenza III, voce femm","Berio, Luciano",relazione,compositore
70118,"Ikhoor, vl,vla,vlc","Xenakis, Iannis",relazione,compositore
70119,"Orpheus, orch, R 415","Liszt, Franz",relazione,compositore
70120,"Faust-Symphonie, orch, R 425","Liszt, Franz",relazione,compositore
70120,"Faust-Symphonie, orch, R 425","Goethe, Johann Wolfgang : von",relazione,testo di
70121,"Quattro pezzi romantici , vl,pf, op. 75, B 150","Dvorák, Antonín",relazione,compositore
70122,"Sarà dolce tacere, 8voci","Nono, Luigi",relazione,compositore
70122,"Sarà dolce tacere, 8voci","Pavese, Cesare",relazione,testo di
70123,"Sonata, vlc,pf n. 1, Re min., L 144","Debussy, Claude",relazione,compositore
70124,"Sonata, vlc,pf, op. 6, Fa","Strauss, Richard",relazione,compositore
70125,"Sonata, vlc n. 8","Kodály, Zoltán",relazione,compositore
70126,Autoritratto nella notte,"Sciarrino, Salvatore",relazione,compositore
70127,"Quartetto, archi","Rota, Nino",relazione,compositore
70128,"Schuberts Winterreise, tn,orch","Müller, Wilhelm",relazione,testo di
70128,"Schuberts Winterreise, tn,orch","Zender, Hans",relazione,compositore
70129,Atmosphères,"Ligeti, György",relazione,compositore
70130,"Nuper rosarum flores, 4voci","Dufay, Guillaume",relazione,compositore
70131,"À un moment de terre perdue, cc","Furrer, Beat",relazione,compositore
70132,"Trois chansons de Charles d'Orléans, coro a cappella","Debussy, Claude",relazione,compositore
70133,"""... Zwei gefühle ..."". Musik mit Leonardo","Lachenmann, Helmut Friedrich",relazione,compositore
70134,"Trois Chansons, coro","Ravel, Maurice",relazione,compositore
70135,"Six Morceaux, pf, op. 51","Čajkovskij, Pëtr Il'ič",relazione,compositore
70136,"Cinq Rechants, 3sp,3ct,3tn,3bs","Messiaen, Olivier",relazione,compositore
70137,"Valse-scherzo, vl,orch, op. 34, Do","Čajkovskij, Pëtr Il'ič",relazione,compositore
70138,"Tres sacrae cantiones, 6-7 voci","Gesualdo da Venosa, Carlo",relazione,compositore
70139,"Souvenir de Florence, archi, op. 70, Re","Čajkovskij, Pëtr Il'ič",relazione,compositore
70140,"Cries of London, 6voc","Berio, Luciano",relazione,compositore
70141,"Haîkaî, pf,8vl,13fiati,xilofono,marimba,4percuss","Messiaen, Olivier",relazione,compositore
70142,"Le Temps et l'écume, 4percuss,2sintetizzatori,cc","Grisey, Gérard",relazione,compositore
70143,"Le Sacre du printemps, orch","Stravinskij, Igor'",relazione,compositore
70144,Viderunt omnes,Perotinus,relazione,compositore
70146,"Heilinger Denkgesang... nach L. van Beethoven, 12voci","Beethoven, Ludwig van",relazione,autore delle musiche
70146,"Heilinger Denkgesang... nach L. van Beethoven, 12voci","Hidalgo, Manuel",relazione,compositore
70147,"Sonata, vlc,pf","Carter, Elliott Cook",relazione,compositore
70148,"Estremità, vlc,live elettr","Gatti, Antonio",relazione,compositore
70149,"Oiseaux exotiques, pf,11fiati,xilofono,glockenspiel,2percuss","Messiaen, Olivier",relazione,compositore
70150,Voci,"Francesconi, Luca",relazione,compositore
70151,"Histoires naturelles, voce,pf, trascrizione per ms,13strumenti","Ravel, Maurice",relazione,compositore
70152,Testo a fronte,"Tadini, Michele",relazione,compositore
70153,Natura morta con fiamme,"Romitelli, Fausto",relazione,compositore
70154,Una... voce... chiama,"Manzoni, Giacomo",relazione,compositore
70155,"Les Anges, voce,pf","Satie, Erik",relazione,compositore
70156,"Élégie, voce,pf, trascrizione per ms,ensemble","Satie, Erik",relazione,compositore
70157,"Sylvie, voce,pf, trascrizione per ms,ensemble","Satie, Erik",relazione,compositore
70158,"Trois Mélodies, voce,pf","Satie, Erik",relazione,compositore
70159,"Tendrement, voce,pf, trascrizione per ms,ensemble","Satie, Erik",relazione,compositore
70160,"Stèle, 2percuss","Grisey, Gérard",relazione,compositore
70161,"Quintetto, 2vl,vla,vlc,pf","Schnittke, Alfred",relazione,compositore
70162,"Concerto, pf,orch","Schnittke, Alfred",relazione,compositore
70163,Reigen selinger geister,"Lachenmann, Helmut Friedrich",relazione,compositore
70164,"Wiegenmusik, pf","Lachenmann, Helmut Friedrich",relazione,compositore
70165,Permanenza per orchestra micropolifonica ripartita nello spazio,"Fómina, Silvia",relazione,compositore
70166,"Quintetto, Re min., Collage","Calandrelli, Jorge",relazione,compositore
70167,"Kammersymphonie, op. 9, Mi","Schönberg, Arnold",relazione,compositore
70168,"Quintetto, cl,2vl,vla,vlc, op. 115, Si min., trascrizione per vla,orch","Brahms, Johannes",relazione,compositore
70169,"Deux Nocturnes, pf, op. 55","Chopin, Fryderyk",relazione,compositore
70170,"Deux Valses, pf, op. 69","Chopin, Fryderyk",relazione,compositore
70171,"Trois Valses brillantes, pf, op. 34","Chopin, Fryderyk",relazione,compositore
70172,"Catalogue d'oiseaux, pf","Messiaen, Olivier",relazione,compositore
70173,"Quatre Études de rythme, pf","Messiaen, Olivier",relazione,compositore
70174,"Douze Études: I libro: Pour les cinq doigts, pf n. 1","Debussy, Claude",relazione,compositore
70175,"Études pour piano, pf, Libro III","Ligeti, György",relazione,compositore
70176,"Études pour piano, pf, Libro II","Ligeti, György",relazione,compositore
70177,"Triplo concerto, pf,vl,vlc, op. 56, Do","Beethoven, Ludwig van",relazione,compositore
70178,"Metamorphosen, 10vl,5vla,5vlc,3cb","Strauss, Richard",relazione,compositore
70179,"Sinfonia n. 2, op. 36, Re","Beethoven, Ludwig van",relazione,compositore
70180,"Concerto, pf,orch n. 17, Sol, K 453, 2. Ployer-Konzert","Mozart, Wolfgang Amadeus",relazione,compositore
70181,Cantando sotto la pioggia,"Green, Adolph",relazione,librettista
70181,Cantando sotto la pioggia,"Comden, Betty",relazione,librettista
70181,Cantando sotto la pioggia,"Hayton, Lennie",relazione,compositore
70183,Thayambaka,AA. VV.,relazione,compositore
70184,Primal light,"Mahler, Gustav",relazione,autore delle musiche
70184,Primal light,"Caine, Uri",relazione,compositore
70185,"Pêle mêle, cl,chit,vla,vlc,org elettr,elettronica","Blondeau, Thierry",relazione,compositore
70186,"In advance of the broken time, fl,cl,vl,vla,vlc,pf","Dalbavie, Marc-André",relazione,compositore
70187,"Orée-Oraison Hors-Raison, 2vl,vla,2vlc","Dessy, Jean-Paul",relazione,compositore
70188,"La pluma de hu, fl,cl,tast,2vl,vla,vlc","López López, José Manuel",relazione,compositore
70189,"Blood on the floor, painting 1986, fl,cl,tast,2vl,chit elettr,vla,vlc,elettronica","Romitelli, Fausto",relazione,compositore
70190,Sesto libro di madrigali a 5 voci,"Gesualdo da Venosa, Carlo",relazione,compositore
70191,Quinto libro dei madrigali a 5 voci,"Gesualdo da Venosa, Carlo",relazione,compositore
70192,"Donde estas hermano?, coro","Nono, Luigi",relazione,compositore
70193,L'alibi della parola,"Sciarrino, Salvatore",relazione,compositore
70194,"Tre canti senza pietre, 7voci","Sciarrino, Salvatore",relazione,compositore
70195,Die Lustige Witwe / La vedova allegra,"Meilhac, Henri",relazione,testo di
70195,Die Lustige Witwe / La vedova allegra,"Lehár, Franz",relazione,compositore
70195,Die Lustige Witwe / La vedova allegra,"Léon, Viktor",relazione,librettista
70195,Die Lustige Witwe / La vedova allegra,"Stein, Leo",relazione,librettista
70196,Moondata,"Garuti, Mario",relazione,compositore
70196,Moondata,"Carrara, Stefano",relazione,compositore
70196,Moondata,"Lazzaroni, Armando",relazione,video immagini di
70200,"Two Études Australes, pf","Cage, John",relazione,compositore
70201,"Tierkreis: Löwe, Zwillinge, Fische","Stockhausen, Karlheinz",relazione,compositore
70202,Anything,"Zappa, Frank",relazione,compositore
70203,How could I be such a fool,"Zappa, Frank",relazione,compositore
70204,Let's make the water turn black,"Zappa, Frank",relazione,compositore
70205,Outside now,"Zappa, Frank",relazione,compositore
70206,Pygmy twylyte,"Zappa, Frank",relazione,compositore
70207,You are what you is,"Zappa, Frank",relazione,compositore
70208,La sfinge della casa,"Casadei, Giorgio",relazione,compositore
70209,Nebula,"Casadei, Giorgio",relazione,compositore
70210,The Simpson,"Elfman, Danny",relazione,compositore
70211,Sleep Dirt,"Zappa, Frank",relazione,compositore
70212,Burnt weeny sandwich,"Zappa, Frank",relazione,compositore
70213,Ship arriving too late to save a drowning witch,"Zappa, Frank",relazione,compositore
70214,Weasels ripped my flesh,"Zappa, Frank",relazione,compositore
70215,Studio tan,"Zappa, Frank",relazione,compositore
70216,Zappa in New York,"Zappa, Frank",relazione,compositore
70217,Mystery disc - Box one,"Zappa, Frank",relazione,compositore
70218,Zoot allures,"Zappa, Frank",relazione,compositore
70219,Joe's garage act II,"Zappa, Frank",relazione,compositore
70220,"String Quartet, archi n. 4","Carter, Elliott Cook",relazione,compositore
70221,"III Quartetto, archi, op. 22","Hindemith, Paul",relazione,compositore
70222,"Quartetto, archi n. 1, Sonata a Kreutzer","Janácek, Leós",relazione,compositore
70223,"Quartetto, archi n. 7","Sciarrino, Salvatore",relazione,compositore
70224,"Fünf Sätze fur Streichquartette, 2vl,vla,vlc, op. 5","Webern, Anton",relazione,compositore
70225,"Sechs Bagatellen, 2vl,vla,vlc, op. 9","Webern, Anton",relazione,compositore
70226,"Quartetto, archi, Re, KV 499, Hoffmeister","Mozart, Wolfgang Amadeus",relazione,compositore
70227,"Quartetto, archi, Fa, KV 590","Mozart, Wolfgang Amadeus",relazione,compositore
70228,"Quartetto, archi, op. 10, Sol min.","Debussy, Claude",relazione,compositore
70229,"Quartetto, archi n. 2, op. 10","Kodály, Zoltán",relazione,compositore
70230,"Quartetto, archi n. 1","Lutoslawski, Witold",relazione,compositore
70231,"Quartetto, archi, Sib, KV 589","Mozart, Wolfgang Amadeus",relazione,compositore
70232,"Quartetto, archi, op. post. 161, Sol, D 887","Schubert, Franz",relazione,compositore
70233,"Quartetto, archi n. 1, op. 29, La min., D 804, Rosamunda","Schubert, Franz",relazione,compositore
70234,Sette spose per sette fratelli,"Kasha, Lawrence",relazione,librettista
70234,Sette spose per sette fratelli,"Landay, David",relazione,librettista
70234,Sette spose per sette fratelli,"Mercer, Johnny",relazione,compositore
70234,Sette spose per sette fratelli,"De Paul, Gene",relazione,compositore
70235,"Die Kunst der Fuge / L'arte della fuga, BWV 1080","Bach, Johann Sebastian",relazione,compositore
70236,"Sinfonia n. 4, op. 98, Mi min.","Brahms, Johannes",relazione,compositore
70237,"Ungarische Tänze, pf 4mani, trascrizione per orch","Brahms, Johannes",relazione,compositore
70238,"Berlin im Licht Song, vr,orch","Weill, Kurt",relazione,compositore
70239,"Concerto, vl,fiati, op. 12","Weill, Kurt",relazione,compositore
70240,Marie Galante,"Weill, Kurt",relazione,compositore
70241,"Vom Tod im Wald, bs,10fiati, op. 23","Weill, Kurt",relazione,compositore
70242,"Öl-Musik, vr,fiati","Weill, Kurt",relazione,compositore
70243,"Kleine Dreigroschenmusik, fiati","Weill, Kurt",relazione,compositore
70244,"Concerto, vl,orch n. 4, Re min.","Paganini, Niccolò",relazione,compositore
70245,"Sinfonia n. 4, op. 90, La, Italienische","Mendelssohn-Bartholdy, Felix",relazione,compositore
70246,"An die Sonne: «O Sonne, Königin der Welt»","Schubert, Franz",relazione,compositore
70247,"Grande polonaise brillante précédée d'un Andante spianato, 2fl,2ob,2cl,2fag,2cor,trb,timp,archi n. 6, op. 22","Chopin, Fryderyk",relazione,compositore
70248,"Scherzo, pf n. 3, op. 39, Do# min.","Chopin, Fryderyk",relazione,compositore
70249,"Der fliegende Holländer, WWV 63","Wagner, Richard",relazione,compositore
70250,Madama di Tebe,"Lombardo, Carlo",relazione,compositore
70251,Ave Maris Stella,"Victoria, Tomás Luis de",relazione,compositore
70252,"Vere languores nostros, sp,ct,tn,bs","Victoria, Tomás Luis de",relazione,compositore
70253,"O Domine Jesu Christe, sp,2ct,2tn,bs","Victoria, Tomás Luis de",relazione,compositore
70254,"O vos omnes, qui transitis per viam, sp,ct,tn,bs","Victoria, Tomás Luis de",relazione,compositore
70255,Ave Virgo Sanctissima,"Guerrero, Francisco",relazione,compositore
70256,Ave Maria,"Guerrero, Francisco",relazione,compositore
70257,"Missa Papae Marcelli, sp,ct,2tn,2bs","Palestrina, Giovanni Pierluigi da",relazione,compositore
70258,"Trio, vl,vlc,pf, Sol min.","Smetana, Bedrich",relazione,compositore
70259,"Trio, vl,vlc,pf n. 2, op. 67, Mi min.","Šostakovič, Dmitrij",relazione,compositore
70260,"Die Feen, WWV 32","Wagner, Richard",relazione,"compositore,librettista"
70260,"Die Feen, WWV 32","Gozzi, Carlo",relazione,testo di
70261,Péchés de Vieillesse,"Rossini, Gioachino",relazione,compositore
70262,Ammore,"Donizetti, Gaetano",relazione,compositore
70263,"Soirées d'autumne à l'Infrascata, voce,pf","Donizetti, Gaetano",relazione,compositore
70264,"La mort d'Ophélie, sp(o tn),pf, n.2, op. 18","Berlioz, Hector",relazione,compositore
70265,"Zaïde, sp,orch n. 1, op. 19","Berlioz, Hector",relazione,compositore
70266,Sapho,"Gounod, Charles",relazione,compositore
70266,Sapho,"Augier, Émile",relazione,librettista
70267,Au printemps,"Gounod, Charles",relazione,compositore
70267,Au printemps,"Barbier, Jules",relazione,librettista
70268,"L'âme des oiseax, melodie: «Le printemps a jeté sa lyre», voce,pf","Massenet, Jules",relazione,compositore
70268,"L'âme des oiseax, melodie: «Le printemps a jeté sa lyre», voce,pf","Vacarescu, Elena",relazione,librettista
70269,Le Cid,"Massenet, Jules",relazione,compositore
70269,Le Cid,"Gallet, Louis",relazione,librettista
70269,Le Cid,"Blau, Édouard",relazione,librettista
70269,Le Cid,"Ennery, Adolphe-Philippe d'",relazione,librettista
70270,"Trio, vl,vlc,pf, op. 90, Si min., B 166, {Dumky","Dvorák, Antonín",relazione,compositore
70271,"Quatuor pour la Fin du Temps, vl,vlc,cl,pf","Messiaen, Olivier",relazione,compositore
70272,"Sonata, vl,pf n. 3, Sol min., L 148","Debussy, Claude",relazione,compositore
