performance_id,credit_type,person_id,person_name,role
33073,artistic,25939,Anna Fascendini,Regista
33073,artistic,25433,Federica Falasconi,Autore / Compositore
33074,artistic,25403,Vladi Spigarolo,Luci
33074,artistic,25252,Vittorio Sabadin,Autore del testo
33074,artistic,7487,Vittorio Borrelli,Regista
33074,artistic,7860,Laura Viglione,Costumista
33075,artistic,25403,Vladi Spigarolo,Luci
33075,artistic,25252,Vittorio Sabadin,Autore del testo
33075,artistic,11448,Riccardo Fracchia,Regista
33075,artistic,7860,Laura Viglione,Costumista
33075,artistic,25426,Paolo Vettori,Assistente alla regia
33077,artistic,25975,Fabio Ceresa,Regista
33077,artistic,3891,Tiziano Santi,Scenografo
33077,artistic,25976,Giuseppe Palella,Costumista
33077,artistic,7358,Marco Filibeck,Luci
33077,artistic,25977,Riccardo Olivier,"Assistente alla regia,Coreografo"
33077,artistic,25978,Alessia Colosso,Assistente alle scene
33077,technical,21004,"Teatro del Maggio Musicale Fiorentino, Firenze","Realizzazione,Sartoria"
33077,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
33077,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
33077,technical,7159,"Mario Audello, Torino",Parrucche
33078,artistic,25989,Lisa Capaccioli,Drammaturgo
33078,artistic,25439,Annagaia Marchioro,Regista
33078,artistic,25990,Maria Paola Di Francesco,"Costumista,Scenografo"
33078,artistic,25991,Roberta Faiolo,Luci
33078,artistic,25992,Anna Resmini,Illustratore
33078,artistic,25993,Virginia Zini,Assistente alla regia
33078,technical,25994,"Voli di cartone, Milano",Sartoria
33078,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33079,artistic,7169,Andrea Anfossi,Luci
33079,artistic,7487,Vittorio Borrelli,Regista
33079,artistic,4333,Emanuele Luzzati,Scenografo
33079,artistic,4438,Santuzza Calì,Costumista
33079,artistic,7511,Anna Maria Bruzzese,Coreografo
33079,technical,5400,Gabriella Saladino,Attrezzeria
33079,technical,7173,"Farani, Roma",Sartoria
33079,technical,11188,"C.T.C. Calzature, Milano",Calzature
33079,technical,7159,"Mario Audello, Torino",Parrucche
33079,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
33080,artistic,7169,Andrea Anfossi,Luci
33080,artistic,7487,Vittorio Borrelli,Regista
33080,artistic,4333,Emanuele Luzzati,Scenografo
33080,artistic,7860,Laura Viglione,Costumista
33080,artistic,7511,Anna Maria Bruzzese,Coreografo
33080,technical,7173,"Farani, Roma",Sartoria
33080,technical,5400,Gabriella Saladino,Attrezzeria
33080,technical,11188,"C.T.C. Calzature, Milano",Calzature
33080,technical,7159,"Mario Audello, Torino",Parrucche
33080,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
33081,artistic,9856,Lilija Talankina,Coreografo
33081,artistic,9855,Vladimir Talalaj,"Costumista,Scenografo"
33081,artistic,9854,Boris Pokrovskij,Regista
33081,artistic,9857,Vladimir Ivakin,Luci
33081,artistic,26347,Ol’ga Ivanova,Assistente alla regia
33082,artistic,10957,Paolo Giani Cei,Assistente alla regia
33082,artistic,10364,Stefano Poda,"Coreografo,Costumista,Luci,Regista,Scenografo"
33082,technical,11063,"Tecnoscena S.r.l, Guidonia Montecelio (Roma)",Realizzazione
33082,technical,26353,"Modit Group, Villastellone (Torino)",Sartoria
33082,technical,26354,"Ombradifoglia, Torino",Sartoria
33082,technical,26355,"Benzi Calzature, Torino",Calzature
33082,technical,26356,"Antica calzoleria Leopardi, Montegranaro (Fermo)",Calzature
33082,technical,7159,"Mario Audello, Torino",Parrucche
33082,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Sartoria"
33083,artistic,25403,Vladi Spigarolo,Luci
33083,artistic,7860,Laura Viglione,Costumista
33084,artistic,25553,Nausicaa Bosio,"Autore / Compositore,Drammaturgo"
33084,artistic,26398,Giovanna Piga,Autore / Compositore
33084,artistic,7511,Anna Maria Bruzzese,Regista
33084,artistic,25554,Barbara Agostini,Scenografo
33084,artistic,25555,Ilene Alciati,Scenografo
33084,artistic,26399,Caterina Cugnasco,Coreografo
33084,artistic,11326,Mario Merlino,Luci
33084,artistic,11327,Ombretta Bosio,Assistente alla regia
33084,technical,7159,"Mario Audello, Torino",Parrucche
33084,technical,6441,"Teatro Regio, Torino","Realizzazione,Calzature,Sartoria"
33085,artistic,7487,Vittorio Borrelli,Regista
33085,artistic,7220,Eugenio Guglielminetti,"Costumista,Scenografo"
33085,artistic,10685,Saverio Santoliquido,Scenografo
33085,artistic,10116,Claudia Boasso,Scenografo
33085,artistic,7860,Laura Viglione,Costumista
33085,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33085,technical,7159,"Mario Audello, Torino",Parrucche
33085,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Sartoria"
33086,artistic,7169,Andrea Anfossi,Luci
33086,artistic,7487,Vittorio Borrelli,Regista
33086,artistic,10116,Claudia Boasso,Scenografo
33086,artistic,4838,Luisa Spinatelli,Costumista
33086,technical,7160,"Epoca (di Biagio), Milano",Calzature
33086,technical,7159,"Mario Audello, Torino",Parrucche
33086,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Sartoria"
33087,artistic,7169,Andrea Anfossi,Luci
33087,artistic,10592,Laurent Pelly,Regista
33087,artistic,7518,Laurie Feldman,Ripresa della regia
33087,artistic,10593,Chantal Thomas,Scenografo
33087,artistic,10594,Duane Schuler,Luci
33087,artistic,7511,Anna Maria Bruzzese,Assistente alla regia
33087,technical,10595,Santa Fe Opera Festival,"Attrezzeria,Sartoria"
33087,technical,7544,Annamode 68 S.r.l.,Sartoria
33087,technical,7883,"G.P. 11, Roma",Sartoria
33087,technical,7159,"Mario Audello, Torino",Parrucche
33087,technical,6441,"Teatro Regio, Torino","Realizzazione,Calzature"
33088,artistic,7169,Andrea Anfossi,Luci
33088,artistic,3692,Alberto Fassini,Regista
33088,artistic,7487,Vittorio Borrelli,Ripresa della regia
33088,artistic,7497,William Orlandi,"Costumista,Scenografo"
33088,technical,7174,"Opera Scene, Roma",Realizzazione
33088,technical,7176,"Arrigo, Milano",Sartoria
33088,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
33088,technical,7159,"Mario Audello, Torino",Parrucche
33088,technical,6441,"Teatro Regio, Torino",Attrezzeria
33089,artistic,6929,Michail Fokin,Coreografo
33089,artistic,10982,Nikolaj Roerich,"Costumista,Scenografo"
33089,artistic,10983,Vladimir Lukasevič,Luci
33090,artistic,6929,Michail Fokin,Coreografo
33090,artistic,10990,Isabelle Fokine,Coreografo
33090,artistic,6931,Léon Bakst,"Costumista,Scenografo"
33090,artistic,10983,Vladimir Lukasevič,Luci
33091,artistic,6929,Michail Fokin,Coreografo
33092,artistic,6929,Michail Fokin,Coreografo
33092,artistic,10990,Isabelle Fokine,Coreografo
33092,artistic,9425,Andris Liepa,Coreografo
33092,artistic,6931,Léon Bakst,"Costumista,Scenografo"
33092,artistic,9427,Anna Nežnaja,"Costumista,Scenografo"
33092,artistic,10995,Anatolij Nežnyj,"Costumista,Scenografo"
33092,artistic,10983,Vladimir Lukasevič,Luci
33093,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33094,artistic,7511,Anna Maria Bruzzese,Regista
33094,artistic,7860,Laura Viglione,Costumista
33094,artistic,11326,Mario Merlino,Luci
33094,technical,6441,"Teatro Regio, Torino","Realizzazione,Sartoria"
33094,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33095,artistic,10154,Laura Lanfranchi,Ideazione
33095,artistic,10705,Alessandra Premoli,Regista
33095,artistic,7860,Laura Viglione,Costumista
33095,artistic,11326,Mario Merlino,Luci
33095,technical,7159,"Mario Audello, Torino",Parrucche
33095,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33095,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Sartoria"
33096,artistic,25403,Vladi Spigarolo,Luci
33096,artistic,26503,Federico Grazzini,Regista
33096,artistic,7860,Laura Viglione,Costumista
33096,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33096,technical,7159,"Mario Audello, Torino",Parrucche
33096,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Sartoria"
33096,technical,11048,Rockwood Pigments S.p.A.,Sponsor
33097,artistic,26526,Lucas Simon,Regista
33097,artistic,26527,Damien Schahmaneche,Scenografo
33097,artistic,26528,Clara Ognibene,Costumista
33097,artistic,26530,Etienne Guiol,Video
33097,artistic,26531,Didier Illouz,Video
33097,technical,11441,"Teatro Verdi, Trieste",Realizzazione
33097,technical,10800,"Peroni S.p.a., Gallarate",Realizzazione
33097,technical,25437,AsLiCo - Opera Kids,"Attrezzeria,Calzature"
33097,technical,26532,Emilie Boutin,Parrucche
33097,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33098,artistic,10705,Alessandra Premoli,Regista
33098,artistic,10889,Nathalie Deana,"Illustratore,Scenografo"
33098,artistic,10890,Massimo Carlotto,Costumista
33098,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33099,artistic,7511,Anna Maria Bruzzese,Regista
33099,artistic,11423,Ivano Coviello,Scenografo
33099,artistic,11326,Mario Merlino,Luci
33099,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sartoria"
33099,technical,7159,"Mario Audello, Torino",Parrucche
33100,artistic,7433,Yuri Ahronovitch,Regista
33100,artistic,9026,Pertti Virtanen,Coreografo
33100,artistic,3949,Ulisse Santicchi,"Costumista,Scenografo"
33100,technical,6441,"Teatro Regio, Torino",Parrucche
33100,technical,8588,Casa d’arte Cerratelli,Sartoria
33100,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
33100,technical,7159,"Mario Audello, Torino",Parrucche
33100,technical,10801,"Carlo Rubechini, Firenze",Realizzazione
33101,artistic,26686,Marc Gingold,"Luci,Regista"
33101,artistic,26684,Cécile Roussat,"Coreografo,Costumista,Regista,Scenografo"
33101,artistic,26685,Julien Lubek,"Coreografo,Costumista,Regista,Scenografo"
33101,technical,20817,Opéra de Rouen Haute-Normandie,"Realizzazione,Attrezzeria,Calzature,Sartoria"
33101,technical,7159,"Mario Audello, Torino",Parrucche
33102,artistic,8650,Boris Eifman,Coreografo
33102,artistic,26714,Zinovij Margolin,Scenografo
33102,artistic,26715,Vjačeslav Okunev,Costumista
33102,artistic,26716,Gleb Fil’štinskij,Luci
33102,technical,26718,Assicurazioni Generali S.p.A.,Sponsor
33103,artistic,8650,Boris Eifman,"Coreografo,Luci"
33103,artistic,26714,Zinovij Margolin,Scenografo
33103,artistic,26732,Ol’ga Šaišmelašvili,Costumista
33103,artistic,26715,Vjačeslav Okunev,Costumista
33103,artistic,26733,Anna Jakuščenko,Costumista
33103,artistic,26716,Gleb Fil’štinskij,Luci
33104,artistic,26748,Mietta Corli,"Regista,Scenografo,Video"
33104,artistic,26749,Manuela Bronze,Costumista
33104,artistic,7860,Laura Viglione,Costumista
33104,artistic,7358,Marco Filibeck,Luci
33104,artistic,26750,Marcelo Ferreira,Coreografo
33104,artistic,7511,Anna Maria Bruzzese,Coreografo
33104,artistic,26751,Anusc Castiglioni,Assistente alla regia
33104,technical,26752,"Círculo Portuense de Ópera, Porto",Sartoria
33104,technical,11188,"C.T.C. Calzature, Milano",Calzature
33104,technical,7159,"Mario Audello, Torino",Parrucche
33104,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Sartoria"
33104,technical,26753,Finmeccanica,Sponsor
33105,artistic,26778,Valerio Tiberi,Luci
33106,artistic,7517,Robert Carsen,"Luci,Regista"
33106,artistic,26791,Stefano Simone Pintor,Ripresa della regia
33106,artistic,26792,Gideon Davey,"Costumista,Scenografo"
33106,artistic,9771,Philippe Giraudeau,Coreografo
33106,artistic,9772,Peter van Praet,Luci
33106,technical,20426,"Opéra national, Rhin","Realizzazione,Attrezzeria,Calzature,Sartoria"
33106,technical,7949,"Opéra, Lille",Calzature
33106,technical,11188,"C.T.C. Calzature, Milano",Calzature
33106,technical,7159,"Mario Audello, Torino",Parrucche
33107,technical,25013,Associazione Amici del Regio,Sponsor
33107,technical,26851,"Banca Popolare, Novara",Sponsor
33107,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33108,artistic,26748,Mietta Corli,"Regista,Scenografo,Video"
33108,artistic,26749,Manuela Bronze,Costumista
33108,artistic,7358,Marco Filibeck,Luci
33108,artistic,26750,Marcelo Ferreira,Coreografo
33108,artistic,7511,Anna Maria Bruzzese,Coreografo
33108,artistic,26751,Anusc Castiglioni,Assistente alla regia
33108,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
33108,technical,7176,"Arrigo, Milano",Sartoria
33108,technical,7167,"Pompei 2000, Roma",Calzature
33108,technical,7159,"Mario Audello, Torino",Parrucche
33109,artistic,26876,Cameron Mackintosh,Regista
33109,artistic,26872,Trevor Nunn,Regista
33109,artistic,26873,Gillian Lynne,"Coreografo,Regista"
33109,artistic,26874,John Napier,"Costumista,Scenografo"
33109,artistic,26875,David Hersey,Luci
33117,technical,11047,"Fondazione CRT, Torino",Sponsor
33118,technical,26940,Città di Torino - Assessorato allo sport e tempo libero,Sponsor
33120,technical,11047,"Fondazione CRT, Torino",Sponsor
33129,technical,26941,Alcantara S.p.A.,Sponsor
33130,artistic,7169,Andrea Anfossi,Luci
33130,artistic,26983,Alessandro Talevi,Regista
33130,artistic,26984,Madeleine Boyd,"Costumista,Scenografo"
33130,artistic,26985,Matt Haskins,Luci
33130,artistic,7511,Anna Maria Bruzzese,Assistente alla regia
33130,technical,26986,Malmö Opera,"Realizzazione,Attrezzeria,Sartoria"
33130,technical,7160,"Epoca (di Biagio), Milano",Calzature
33130,technical,7159,"Mario Audello, Torino",Parrucche
33130,technical,6441,"Teatro Regio, Torino",Attrezzeria
33131,artistic,7169,Andrea Anfossi,Luci
33131,artistic,11448,Riccardo Fracchia,Regista
33131,artistic,26984,Madeleine Boyd,Scenografo
33131,artistic,7860,Laura Viglione,Costumista
33131,technical,26986,Malmö Opera,"Realizzazione,Attrezzeria"
33131,technical,7159,"Mario Audello, Torino",Parrucche
33131,technical,25013,Associazione Amici del Regio,Sponsor
33131,technical,26851,"Banca Popolare, Novara",Sponsor
33131,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33131,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
33133,artistic,27064,Arturo Cirillo,Regista
33133,artistic,27065,Dario Gessati,Scenografo
33133,artistic,27066,Gianluca Falaschi,Costumista
33133,artistic,25977,Riccardo Olivier,Coreografo
33133,artistic,27067,Giuseppe Calabrò,Luci
33133,artistic,27068,Antonio Ligas,Assistente alla regia
33133,artistic,27069,Gianmaria Sposito,Assistente ai costumi
33133,technical,27070,Festival della Valle d’Itria,"Realizzazione,Attrezzeria"
33133,technical,27071,"One Srl, Roma",Sartoria
33133,technical,11188,"C.T.C. Calzature, Milano",Calzature
33133,technical,7159,"Mario Audello, Torino",Parrucche
33136,artistic,25434,Francesca Marchegiano,Drammaturgo
33136,artistic,25989,Lisa Capaccioli,Regista
33136,artistic,27102,Giulia Breno,"Illustratore,Scenografo"
33136,artistic,27103,Ginevra Danielli,Costumista
33136,technical,27104,"Cantiere del Teatro, Como","Realizzazione,Sartoria"
33136,technical,27105,Finder,Sponsor
33136,technical,25013,Associazione Amici del Regio,Sponsor
33136,technical,26851,"Banca Popolare, Novara",Sponsor
33136,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33137,artistic,7106,Massimiliano Volpini,"Coreografo,Regista,Video"
33137,artistic,7860,Laura Viglione,Costumista
33137,artistic,11326,Mario Merlino,Luci
33137,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sartoria"
33137,technical,7159,"Mario Audello, Torino",Parrucche
33137,technical,27109,Ecopack S.p.A.,Sponsor
33137,technical,21485,Lions Club Torino Regio,Sponsor
33137,technical,25013,Associazione Amici del Regio,Sponsor
33137,technical,26851,"Banca Popolare, Novara",Sponsor
33137,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33151,artistic,27195,Violaine Fournier,"Ideazione,Regista"
33151,artistic,27196,Francesca Testi,"Costumista,Scenografo"
33151,technical,27198,"Cantieri del Teatro, Como","Realizzazione,Sartoria"
33152,artistic,8081,Olivia Manescalchi,Ideazione
33152,artistic,27142,Pietro Luzzati,Video
33152,artistic,27143,Sergio Rissone,Luci
33153,artistic,7169,Andrea Anfossi,Luci
33153,artistic,9398,Dieter Kaegi,Regista
33153,artistic,5856,Italo Grassi,"Costumista,Scenografo"
33153,artistic,27304,Mauro Matteucci,Video
33153,artistic,27305,Marco Castagnoli,Assistente alla regia
33153,technical,21004,"Teatro del Maggio Musicale Fiorentino, Firenze","Realizzazione,Attrezzeria,Sartoria"
33153,technical,6441,"Teatro Regio, Torino",Calzature
33153,technical,7159,"Mario Audello, Torino",Parrucche
33153,technical,27306,"Fondazione Spinola Banna per l’Arte, Poirino (TO)",Sponsor
33154,artistic,9736,Valter Malosti,"Ideazione,Regista"
33154,artistic,9727,Alessio Maria Romano,Coreografo
33154,artistic,27220,Elena Serra,Assistente alla regia
33155,technical,11047,"Fondazione CRT, Torino",Sponsor
33159,artistic,7169,Andrea Anfossi,Luci
33159,artistic,9398,Dieter Kaegi,Regista
33159,artistic,5856,Italo Grassi,"Costumista,Scenografo"
33159,artistic,27304,Mauro Matteucci,Video
33159,artistic,27305,Marco Castagnoli,Assistente alla regia
33159,technical,21004,"Teatro del Maggio Musicale Fiorentino, Firenze","Realizzazione,Attrezzeria,Sartoria"
33159,technical,6441,"Teatro Regio, Torino",Calzature
33159,technical,7159,"Mario Audello, Torino",Parrucche
33159,technical,27306,"Fondazione Spinola Banna per l’Arte, Poirino (TO)",Sponsor
33160,artistic,27347,Matthias Hartmann,Regista
33160,artistic,27348,Volker Hintermeier,Scenografo
33160,artistic,27349,Su Bühler,Costumista
33160,artistic,27186,Martin Gebhardt,Luci
33160,artistic,7169,Andrea Anfossi,Luci
33160,artistic,27350,Claudia Blersch,Assistente alla regia
33160,artistic,7511,Anna Maria Bruzzese,Coreografo
33160,technical,7330,"Opernhaus, Zürich","Realizzazione,Attrezzeria,Sartoria"
33160,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33160,technical,7159,"Mario Audello, Torino",Parrucche
33160,technical,24958,Banca Fideuram,Sponsor
33161,artistic,7169,Andrea Anfossi,Luci
33161,artistic,7487,Vittorio Borrelli,Regista
33161,artistic,10116,Claudia Boasso,Scenografo
33161,artistic,7860,Laura Viglione,Costumista
33163,artistic,7169,Andrea Anfossi,Luci
33163,artistic,27305,Marco Castagnoli,Regista
33163,artistic,24947,Alfons Flores,Scenografo
33163,artistic,7860,Laura Viglione,Costumista
33163,technical,11063,"Tecnoscena S.r.l, Guidonia Montecelio (Roma)",Realizzazione
33163,technical,26941,Alcantara S.p.A.,Realizzazione
33163,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sponsor"
33163,technical,7159,"Mario Audello, Torino",Parrucche
33163,technical,25013,Associazione Amici del Regio,Sponsor
33163,technical,26851,"Banca Popolare, Novara",Sponsor
33163,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor
33164,artistic,7169,Andrea Anfossi,Luci
33164,artistic,10741,Giuseppe Patroni Griffi,Regista
33164,artistic,7487,Vittorio Borrelli,Ripresa della regia
33164,artistic,3765,Aldo Terlizzi,"Costumista,Scenografo"
33164,artistic,10685,Saverio Santoliquido,Scenografo
33164,artistic,10116,Claudia Boasso,Scenografo
33165,artistic,7169,Andrea Anfossi,Luci
33165,artistic,3692,Alberto Fassini,Regista
33165,artistic,7487,Vittorio Borrelli,Ripresa della regia
